1	53.509	100	70.847	57.148	29.548	56.316
1	56.102	100	71.446	53.162	29.117	55.602
1	58.235	99.656	72.595	53.409	28.599	56.408
1	58.623	100	73.601	55.671	28.138	57.956
1	56.959	99.165	74.907	57.697	27.727	59.627
1	54.354	100	76.04	59.499	27.762	60.121
1	52.626	95.256	76.535	61.099	28.128	60.199
1	51.9	100	76.234	62.519	28.459	62.229
1	51.474	94.746	75.33	63.779	28.76	62.848
1	50.898	95.855	73.933	64.897	29.098	63.711
1	50.284	90.387	72.4	62.084	29.326	62.875
1	49.984	84.106	70.975	60.892	29.532	62.536
1	50.107	81.216	69.853	59.504	29.76	62.215
1	50.717	76.603	68.561	57.475	30.047	61.523
1	51.754	71.566	67.68	54.559	30.448	60.363
1	52.582	65.061	67.35	57.211	30.772	61.095
1	53.074	52.924	67.35	62.412	31.066	62.384
1	53.624	66.257	68.051	66.883	31.56	61.495
1	55.039	72.821	69.312	70.665	32.157	61.68
1	56.911	79.65	70.736	73.843	32.788	61.915
1	58.352	86.529	72.014	76.506	33.456	68.697
1	58.803	89.958	73.132	78.737	34.063	69.717
1	58.359	90.863	74.109	80.609	34.614	70.54
1	57.136	91.007	74.401	76.324	34.892	69.281
1	56.009	93.44	74.659	73.387	34.982	68.725
1	55.578	95.143	74.887	72.362	34.987	68.886
1	55.427	92.446	74.593	67.854	34.84	67.675
1	54.851	81.486	74.736	63.545	34.708	66.036
1	53.712	80.915	75.364	62.656	34.649	66.014
1	52.685	77.718	76.207	67.713	34.561	67.997
1	52.209	78.482	76.66	72.788	34.212	70.317
1	52.269	73.729	76.677	79.052	33.881	72.796
1	52.797	73.718	76.69	77.197	33.585	72.526
1	53.595	85.758	76.177	75.483	33.319	66.838
1	54.266	83.773	75.116	73.867	32.962	67.335
1	54.452	88.927	74.135	72.355	32.643	73.153
1	54.007	87.829	73.232	70.949	32.428	73.13
1	53.479	86.47	72.442	69.649	32.448	72.991
1	53.053	77.822	71.699	61.97	32.466	70.14
1	52.222	79.795	71.446	55.363	32.265	68.234
1	50.818	84.513	71.503	56.035	32.267	69
1	49.469	77.204	71.802	60.007	32.554	70.207
1	48.972	70.402	71.782	67.817	32.819	72.786
1	49.666	68.97	71.763	75.244	33.058	75.458
1	51.035	62.867	72.183	75.539	33.541	75.139
1	51.905	56.117	72.22	75.315	33.979	74.584
1	51.805	52.559	72.063	74.83	34.374	74.07
1	51.365	55.927	71.861	69.658	34.73	72.216
1	50.934	52.057	71.678	63.215	34.541	69.819
1	50.175	49.632	71.629	56.762	34.229	67.509
1	49.075	55.899	71.584	50.745	33.95	68.602
1	47.974	58.741	71.543	45.307	33.7	68.905
1	47.586	68.398	71.263	40.502	33.794	62.905
1	48.207	69.007	70.755	36.326	33.986	61.498
1	48.725	75.517	70.48	32.734	34.158	60.611
1	48.586	87.455	70.23	29.664	34.313	70.713
1	48.263	96.851	70.003	27.049	34.315	60.129
1	48.006	94.097	70.06	24.823	34.195	59.616
1	47.935	89.157	70.11	22.928	34.001	59.112
1	48.293	90.319	70.154	30.231	33.827	62.195
1	49.023	88.514	70.099	33.212	33.58	63.604
1	49.803	96.744	69.922	35.995	33.198	73.684
1	50.051	100	69.679	38.583	32.846	74.395
1	49.92	100	69.387	40.97	32.531	68.58
1	50.122	96.929	69.068	43.155	32.691	75.082
1	50.963	99.528	68.779	45.145	32.835	70.642
1	52.118	98.202	68.516	46.95	33.721	71.144
1	53.117	91.597	68.547	48.581	34.972	71.084
1	53.863	88.088	68.312	51.983	36.115	71.83
1	54.313	83.601	68.304	55.347	37.157	72.51
1	54.581	71.549	68.867	58.282	37.571	72.864
1	54.673	71.876	69.233	59.413	37.45	73.383
1	54.382	68.878	69.559	59.991	37.009	73.686
1	53.551	68.693	69.549	60.296	36.377	74.123
1	52.71	67.478	69.54	57.441	35.812	73.323
1	52.385	66.103	69.53	54.441	35.306	72.418
1	52.593	59.044	68.944	51.264	35.434	70.848
1	52.703	53.073	68.152	50.116	36.067	69.76
1	52.707	55.744	67.43	52.81	36.827	70.392
1	52.825	70.055	66.772	55.226	37.654	72.73
1	53.143	82.648	66.175	57.38	38.265	73.133
1	53.527	90.825	65.409	59.296	38.627	73.55
1	53.468	80.685	65.214	60.996	38.794	74.013
1	52.817	83.826	65.358	62.504	38.858	74.773
1	52.026	78.376	65.487	63.84	38.915	75.046
1	52.294	81.937	65.154	63.46	38.966	75.15
1	53.519	80.242	65.047	61.665	39.01	74.482
1	54.582	74.725	65.224	56.14	39.05	72.228
1	54.442	71.614	65.82	49.333	39.026	69.588
1	53.382	66.534	66.771	46.821	38.836	68.425
1	52.788	65.293	67.756	48.409	38.664	68.885
1	53.771	58.699	68.627	50.49	38.506	69.222
1	56.649	51.13	69.399	57.244	38.365	71.132
1	60.621	65.994	70.061	63.121	38.484	72.065
1	64.253	67.251	70.331	68.102	38.591	71.967
1	66.705	80.181	70.363	72.261	38.687	72.516
1	68.4	81.882	70.39	75.703	38.809	72.575
1	69.781	93.056	70.623	78.543	39.129	80.261
1	71.537	99.728	70.735	80.887	39.418	73.379
1	73.333	100	70.443	82.824	39.559	82.315
1	74.175	97.773	70.178	84.431	39.685	82.928
1	73.368	87.071	69.544	85.771	39.84	82.976
1	71.152	80.837	68.654	83.927	39.887	82.073
1	68.344	76.103	67.441	82.512	39.831	81.414
1	65.511	80.966	66.182	81.221	39.68	73.115
1	62.831	82.989	65.165	79.998	39.455	73.394
1	60.724	92.519	64.629	78.847	39.061	81.48
1	59.147	91.879	64.393	77.77	38.494	81.456
1	57.528	88.195	64.18	76.768	37.9	81.302
1	55.738	81.467	64.06	70.892	37.368	79.153
1	54.378	91.536	63.952	64.949	36.776	75.525
1	53.539	98.961	63.781	59.164	36.007	76.622
1	52.837	100	63.938	53.727	35.321	75.204
1	52.199	100	64.537	48.752	34.514	73.942
1	52.212	100	65.299	50.23	33.795	74.96
1	53.434	91.741	65.806	62.866	33.154	79.551
1	55.115	93.864	66.292	72.788	32.926	83.429
1	56.068	84.657	66.738	76.571	32.722	84.498
1	55.637	85.102	67.694	73.64	32.538	83.524
1	53.854	81.905	68.374	73.703	32.299	83.489
1	51.942	78.27	68.394	77.047	32.023	84.647
1	51.088	76.938	68.411	76.775	31.775	84.572
1	51.096	70.957	68.292	77.109	31.246	84.608
1	51.172	74.725	68.716	79.293	30.774	85.714
1	50.48	86.758	69.093	81.17	30.445	78.939
1	49.197	97.347	68.685	82.745	30.151	79.73
1	48.104	96.371	68.055	84.071	29.85	80.025
1	47.451	87.729	67.881	85.194	29.581	89.493
1	47.016	85.189	67.11	86.147	29.342	89.937
1	46.52	83.896	65.567	86.96	29.267	90.339
1	46.155	80.888	64.149	83.254	29.47	88.857
1	46.264	72.854	63.726	80.234	29.654	87.28
1	46.752	62.895	63.344	77.932	29.82	85.792
1	47.043	76.348	63.395	75.748	29.955	79.268
1	46.758	81.65	64.878	73.661	30.113	79.348
1	46.227	89.08	66.808	71.687	30.256	84.318
1	46.148	91.559	68.147	69.836	30.479	83.672
1	46.266	97.296	69.737	68.113	30.627	83.288
1	46.09	100	71.425	60.392	30.761	80.627
1	45.813	100	72.892	58.99	30.912	80.135
1	46.172	96.665	73.867	59.011	30.75	80.166
1	47.043	86.967	74.722	58.065	30.604	79.477
1	47.479	77.4	75.386	59.47	30.473	79.558
1	47.133	68.317	75.566	60.382	30.355	79.42
1	46.909	59.555	75.525	61.246	30.25	79.205
1	47.253	52.084	75.686	65.331	30.151	80.127
1	47.738	46.726	75.683	66.115	30.192	79.841
1	48.164	42.686	75.369	66.875	30.229	79.589
1	48.348	56.021	74.599	67.573	30.416	76.893
1	48.271	68.983	73.892	68.195	30.976	77.123
1	48.331	81.705	73.245	68.749	31.485	77.484
1	48.805	84.685	72.653	69.243	31.947	81.333
1	49.265	92.769	72.138	69.684	32.092	81.929
1	49.196	95.058	71.263	70.077	31.536	82.647
1	48.389	93.573	70.341	63.355	30.799	80.705
1	47.635	100	69.497	59.501	30.144	80.159
1	47.198	95.534	68.275	56.137	29.561	79.26
1	46.74	91.871	66.798	54.478	29.299	78.833
1	46.303	88.386	65.44	51.853	29.392	77.847
1	45.987	83.748	64.23	51.632	29.476	77.63
1	45.677	84.294	63.126	51.756	29.552	77.767
1	45.244	76.659	62.335	50.617	29.686	76.971
1	44.813	70.377	61.617	51.659	29.589	77.075
1	44.451	65.622	61.424	50.897	29.359	76.582
1	44.48	59.233	62.124	48.184	29.154	75.188
1	45.073	54.925	62.348	45.744	29.111	73.889
1	45.907	65.97	62.396	43.558	29.034	78.908
1	46.288	78.088	62.592	41.611	28.679	79.582
1	46.086	88.272	63.201	39.882	28.419	73.44
1	45.647	89.551	63.745	38.346	28.5	72.952
1	45.293	96.44	63.844	36.983	28.373	72.963
1	45.478	97.102	63.78	28.095	28.258	69.988
1	46.231	88.84	63.194	23.609	28.282	68.097
1	47.15	91.204	62.663	24.275	28.398	68.504
1	47.808	92.793	62.183	27.629	28.586	69.824
1	48.198	83.708	61.455	31.16	28.72	70.697
1	48.253	78.73	61.066	32.845	28.842	71.021
1	47.706	76.156	60.834	36.326	29.048	72.025
1	46.631	72.431	60.922	37.976	29.235	72.273
1	45.686	73.765	61.013	38.101	29.678	72.076
1	45.581	79.627	61.094	37.276	30.079	71.811
1	46.05	81.449	61.167	31.374	30.671	69.457
1	46.292	85.651	61.453	27.982	31.209	68.169
1	45.911	90.194	61.78	28.229	31.698	68.278
1	45.167	85.007	62.251	30.055	32.174	68.484
1	44.86	80.733	62.839	36.151	32.606	70.25
1	45.4	73.182	63.294	40.079	32.997	71.048
1	47.162	63.507	63.701	41.002	33.898	70.325
1	49.421	76.886	63.99	41.83	34.718	76.797
1	50.802	75.596	63.012	42.579	35.465	76.384
1	50.677	87.525	61.564	43.256	36.1	76.742
1	49.818	87.91	60.243	43.867	35.901	71.696
1	49.225	97.939	59.041	44.419	35.156	72.94
1	48.513	100	59.3	44.917	34.391	78.691
1	47.692	100	60.626	45.366	34.112	74.159
1	47.428	93.184	62.286	45.771	33.739	74.208
1	47.568	84.768	63.756	46.135	33.405	74.083
1	47.462	80.864	65.056	46.292	33.27	73.951
1	47.332	76.602	66.135	49.714	33.427	74.81
1	47.682	88.41	67.502	52.801	33.569	78.43
1	48.168	78.704	68.257	55.562	33.724	77.851
1	48.405	88.764	67.958	58.018	33.863	78.104
1	48.285	89.895	68.07	60.195	33.765	79.055
1	48.007	91.177	68.17	62.121	33.487	80.024
1	47.46	86.33	67.185	53.114	32.924	76.934
1	46.893	79.446	66.285	47.3	32.432	74.803
1	46.7	76.646	65.359	42.211	31.992	73.061
1	47.095	65.938	64.524	40.857	31.6	72.197
1	48.895	58.044	63.764	40.477	31.422	71.621
1	53.46	59.168	63.282	42.977	31.867	72.164
1	59.213	55.476	62.846	46.857	32.36	72.936
1	63.39	53.763	62.749	53.816	32.975	74.811
1	64.115	47.132	62.918	59.578	33.532	75.99
1	61.837	44.387	62.824	61.106	33.914	75.884
1	58.917	43.614	62.482	61.508	34.02	75.604
1	56.632	42.026	62.389	57.026	33.965	73.574
1	54.86	40.754	62.507	50.242	33.915	70.702
1	53.71	43.854	62.612	48.432	33.869	69.85
1	52.891	40.64	62.506	48.595	33.429	69.619
1	51.888	50.362	62.04	55.133	33.036	72.352
1	50.834	49.236	62.198	60.886	32.828	73.349
1	50.043	59.23	62.816	65.822	32.734	76.233
1	49.443	60.822	63.368	69.992	32.631	77.658
1	49.258	74.524	64.477	73.484	32.539	79.456
1	49.826	84.527	65.836	68.197	32.732	77.856
1	50.576	81.638	67.538	69.369	32.907	77.992
1	50.679	72.435	69.13	70.602	33.064	77.804
1	50.443	68.826	70.523	71.992	33.179	77.916
1	50.966	70.706	72.012	65.986	33.316	75.596
1	51.963	69.049	73.047	60.757	33.269	73.508
1	52.648	72.567	73.678	56.897	33.226	72.195
1	53.057	68.774	74.212	57.485	33.421	72.026
1	53.56	68.008	74.53	62.776	33.597	73.707
1	54.033	65.854	74.695	67.482	33.703	75.143
1	53.759	61.548	74.512	68.792	33.788	75.25
1	52.636	62.846	74.154	69.967	33.865	71.457
1	51.271	76.304	73.505	71.003	33.792	72.114
1	50.12	88.148	72.631	71.917	33.727	72.824
1	49.162	88.667	71.793	72.724	33.548	78.224
1	48.209	91.038	70.921	73.439	33.641	78.727
1	47.58	84.148	70.122	74.071	33.752	78.719
1	48.024	84.798	69.116	64.571	34.232	75.209
1	48.902	89.162	68.195	60.435	34.666	73.859
1	48.943	83.081	67.524	56.614	34.693	72.298
1	48.151	71.751	67.794	54.124	35.177	70.597
1	47.928	66.859	68.467	54.7	35.616	70.239
1	48.941	62.651	69.065	60.262	35.424	71.995
1	50.412	61.975	69.597	65.416	34.718	74.015
1	51.299	57.746	68.969	67.583	34.458	74.608
1	51.52	62.517	68.397	69.49	34.489	71.446
1	52.019	76.015	67.877	71.152	34.231	72.196
1	52.724	87.893	67.809	72.601	33.999	72.949
1	53.282	90.486	67.965	73.865	34.04	78.706
1	53.172	93.76	68.104	74.97	34.112	79.371
1	52.189	93.403	68.91	75.938	34.142	79.805
1	51.389	80.202	69.867	64.924	33.95	75.322
1	51.126	89.561	70.712	57.991	33.778	73.384
1	50.965	83.133	70.66	55.165	33.475	72.302
1	50.664	75.156	70.509	55.525	33.204	72.221
1	51.449	75.323	70.743	59.992	32.96	73.946
1	54.44	73.836	71.097	61.842	32.988	74.498
1	58.175	73.534	71.412	62.939	33.28	74.699
1	60.74	65.438	71.363	60.102	33.544	73.098
1	61.015	60.536	71.319	56.214	33.782	71.224
1	59.012	60.235	71.278	60.951	33.853	72.751
1	56.166	74.006	71.093	65.061	33.916	72.454
1	53.36	86.126	70.484	68.579	34.061	73.047
1	51.3	91.653	69.93	71.574	33.837	78.29
1	49.675	94.877	69.425	74.117	33.48	79.735
1	48.181	100	69.044	76.276	33.15	81.149
1	47.01	100	68.699	65.577	33.001	77.595
1	46.97	100	68.808	58.956	32.867	75.479
1	48.067	100	68.905	53.879	32.6	73.988
1	49.122	89.821	68.657	65.279	32.36	77.922
1	49.284	81.761	68.432	70.922	32.182	79.759
1	49.508	69.039	67.543	74.08	32.167	80.334
1	50.712	63.075	66.472	80.455	32.023	82.388
1	52.028	59.867	65.32	76.236	31.892	80.701
1	52.298	50.169	64.212	72.896	31.792	78.944
1	51.85	53.027	63.202	68.851	32.009	77.343
1	51.677	45.81	62.283	61.488	32.386	73.954
1	52.117	40.759	61.57	54.089	32.493	70.723
1	52.343	31.787	61.425	48.177	32.589	67.749
1	51.537	23.857	61.706	43.015	32.423	65.125
1	50.067	23.18	61.957	39.677	32.228	63.49
1	48.902	16.783	62.406	38.299	31.905	62.308
1	48.212	11.426	62.808	37.09	31.497	61.232
2	52.525	57.446	79.574	58.304	34.784	47.748
2	52.44	55.872	79.552	61.346	34.317	49.246
2	52.781	57.906	79.001	63.919	33.9	50.756
2	53.061	53.703	78.447	63.082	33.526	50.697
2	52.71	51.608	78.282	62.945	33.322	50.853
2	51.214	47.783	78.496	60.71	33.02	50.163
2	48.676	46.097	78.839	57.005	32.534	49.101
2	45.991	47.111	79.089	56.527	31.905	49.408
2	44.213	44.56	79.307	54.849	31.655	48.914
2	43.411	43.526	79.497	54.673	31.43	49.006
2	43.629	40.779	80.003	54.681	31.229	49.033
2	45.603	38.897	80.589	52.625	30.928	48.377
2	48.951	36.221	81.097	49.04	30.658	47.097
2	51.981	36.35	81.281	46.166	30.416	46.202
2	52.742	35.742	81.472	42.958	29.958	45.255
2	51.026	35.168	82.116	40.814	29.526	44.647
2	48.697	44.203	82.729	42.784	29.141	46.009
2	47.484	46.572	83.122	54.732	28.797	50.703
2	47.597	55.101	83.389	79.717	28.597	60.393
2	48.908	60.658	83.732	82.993	29.039	61.829
2	50.541	61.834	84.114	84.622	30.352	62.05
2	51.731	60.886	84.357	85.407	31.562	61.921
2	52.108	58.799	84.645	86.38	32.673	61.835
2	51.714	55.036	85.052	86.184	33.875	61.163
2	50.962	62.881	85.418	85.255	35.123	60.783
2	50.039	59.18	85.731	81.033	35.653	59.033
2	49.084	54.763	85.997	75.875	35.679	57.123
2	47.745	53.722	86.224	70.652	35.702	55.331
2	46.075	49.951	86.372	66.868	35.122	54.208
2	44.7	47.365	86.347	66.992	33.992	54.809
2	44.112	49.58	86.087	67.212	32.991	55.624
2	44.238	46.567	85.661	66.491	32.102	55.796
2	44.674	44.141	85.149	62.443	31.45	54.653
2	45.023	42.332	84.674	57.491	30.869	53.155
2	44.886	40.77	84.234	53.005	30.352	51.787
2	44.461	43.969	83.733	51.368	29.881	51.666
2	44.495	45.813	83.092	51.597	29.461	52.16
2	44.909	46.592	82.486	53.384	29.087	53.153
2	45.527	45.833	82.276	56.487	29.021	54.368
2	46.114	44.687	82.081	55.134	29.61	53.615
2	46.807	42.536	81.646	52.996	30.469	52.393
2	47.512	42.133	81.577	60.402	31.302	54.684
2	48.135	38.946	81.82	62.398	32.063	54.885
2	49.123	36.105	82.382	63.692	32.687	54.867
2	50.546	33.095	83.201	64.552	33.082	54.755
2	51.799	31.872	83.901	60.663	33.285	53.094
2	52.615	30.052	84.499	57.059	33.258	52.156
2	53.691	25.719	84.896	53.749	33.233	50.101
2	56.375	22.886	85.236	50.741	33.245	48.72
2	59.08	22.92	85.537	48.028	34.58	46.914
2	60.217	22.024	85.794	49.534	37.928	45.585
2	59.528	21.722	85.958	48.225	41.042	43.382
2	57.961	22.541	86.226	52.309	43.906	43.305
2	56.809	25.23	86.454	50.277	45.336	41.841
2	56.6	27.004	86.375	47.417	45.573	40.668
2	55.779	26.839	86.086	47.079	44.864	40.804
2	54.163	26.407	85.78	47.207	43.759	41.291
2	52.137	28.391	85.496	47.456	42.463	42.039
2	50.059	31.711	85.019	50.156	41.175	43.77
2	48.435	32.926	84.388	49.811	39.591	44.476
2	47.085	35.151	83.778	48.513	38.183	44.812
2	45.955	35.72	83.13	47.156	37.326	44.786
2	45.511	33.738	82.426	44.867	36.996	44.033
2	45.735	36.585	81.671	43.433	36.699	43.812
2	46.178	36.581	81.076	42.137	36.128	49.58
2	46.132	40.068	80.527	40.979	35.617	50.031
2	45.713	37.996	80.101	39.945	35.129	43.468
2	45.581	37.248	79.71	39.022	34.692	43.325
2	45.941	38.581	79.539	38.198	34.3	43.285
2	46.636	37.008	79.684	39.193	34.233	43.579
2	47.156	37.023	80.436	37.676	34.173	42.994
2	47.491	33.314	81.242	36.327	34.119	42.266
2	47.897	35.644	82.489	33.352	34.07	41.207
2	47.953	34.011	83.542	32.183	33.853	40.707
2	47.207	37.357	84.432	33.083	33.274	41.395
2	45.947	38.03	84.982	34.367	32.758	42.101
2	45.468	37.04	84.767	35.204	32.296	42.582
2	46.134	33.246	84.066	33.965	31.622	42.289
2	46.901	31.586	83.391	31.549	30.693	41.773
2	46.802	30.888	82.735	30.796	29.87	41.841
2	45.745	28.427	82.03	30.557	29.14	41.951
2	44.862	30.67	81.288	31.192	28.493	42.566
2	45.111	32.505	80.6	33.817	27.918	43.862
2	46.112	38.83	79.985	35.246	27.297	45.001
2	47.167	41.736	79.426	35.226	26.991	45.333
2	47.678	39.491	79.577	39.727	26.768	46.971
2	47.644	40.586	79.707	41.5	26.766	47.669
2	47.43	42.251	79.82	40.988	26.764	47.583
2	47.212	41.05	79.915	46.6	26.762	49.576
2	46.823	38.787	79.37	46.797	26.761	49.58
2	46.249	37.779	78.817	47.881	26.816	49.922
2	45.779	37.161	78.308	49.586	26.866	50.499
2	45.79	35.992	77.842	49.11	26.829	50.293
2	46.113	35.424	77.794	52.571	26.796	51.502
2	46.881	33.89	77.747	54.391	26.767	52.06
2	48.266	32.867	77.702	52.658	26.799	51.314
2	49.499	33.935	77.963	51.171	26.828	50.74
2	49.7	36.462	78.264	49.965	27	50.282
2	48.994	36.815	78.559	51.126	27.45	50.45
2	48.708	35.088	79.162	53.921	28.081	50.993
2	48.979	32.595	79.688	53.957	28.13	50.775
2	48.827	35.601	80.146	57.554	28.388	52.013
2	48.098	32.221	80.233	67.3	29.047	54.986
2	47.817	32.976	80.526	91.476	30.344	63.034
2	48.137	33.031	80.818	98.902	31.177	65.225
2	48.431	33.888	81.114	98.726	32.327	64.552
2	48.877	29.026	81.97	99.752	33.967	63.741
2	49.929	28.302	82.704	99.945	35.476	62.874
2	51.377	29.752	83.47	99.945	36.484	62.295
2	52.225	34.605	84.138	99.945	37.163	62.079
2	51.95	40.397	84.751	99.945	37.778	61.994
2	51.852	42.033	85.302	99.945	37.914	61.985
2	53.665	40.582	85.733	99.945	38.037	46.876
2	56.845	49.14	86.102	99.945	38.146	62.225
2	59.597	45.263	86.253	99.945	38.12	62.11
2	59.908	49.578	85.825	99.945	38.015	62.466
2	57.793	50.292	85.084	99.818	37.92	62.64
2	55.278	49.737	84.391	99.529	37.733	62.738
